iteration,episode,action,reward,carol_help_regret,carol_decline_regret,carol_reciprocate_regret
12582,1259,decline,0.1000,2604.7860,-1901.8673,3117.0123
12583,1259,help,0.2000,2604.7860,-1902.0890,3117.1887
12584,1259,reciprocate,0.5000,2604.6221,-1902.6106,3117.1887
12585,1259,help,0.6000,2604.6221,-1903.2322,3116.9651
12586,1259,help,0.6000,2604.6221,-1903.8538,3116.7416
12587,1259,decline,0.1000,2604.8583,-1903.8538,3117.0180
12588,1259,decline,0.1000,2605.0945,-1903.8538,3117.2945
12589,1259,decline,-0.3000,2605.7307,-1903.8538,3117.9709
12590,1259,decline,0.1000,2605.9669,-1903.8538,3118.2473
12591,1260,help,0.2000,2605.9669,-1904.0755,3118.4238
12592,1260,help,0.6000,2605.9669,-1904.6971,3118.2002
12593,1260,reciprocate,0.5000,2605.8031,-1905.2187,3118.2002
12594,1260,decline,0.1000,2606.0394,-1905.2187,3118.4767
12595,1260,help,0.6000,2606.0394,-1905.8403,3118.2532
12596,1260,help,0.2000,2606.0394,-1906.0619,3118.4298
12597,1260,decline,0.1000,2606.2756,-1906.0619,3118.7063
12598,1260,help,0.2000,2606.2756,-1906.2835,3118.8828
12599,1260,help,0.2000,2606.2756,-1906.5051,3119.0593
12600,1260,decline,0.1000,2606.5118,-1906.5051,3119.3358
12601,1261,decline,-0.3000,2607.1480,-1906.5051,3120.0123
12602,1261,help,0.2000,2607.1480,-1906.7267,3120.1888
12603,1261,decline,0.1000,2607.3842,-1906.7267,3120.4653
12604,1261,help,0.6000,2607.3842,-1907.3483,3120.2419
12605,1261,decline,0.1000,2607.6204,-1907.3483,3120.5184
12606,1261,reciprocate,0.5000,2607.4566,-1907.8698,3120.5184
12607,1261,decline,-0.3000,2608.0929,-1907.8698,3121.1950
12608,1261,decline,0.1000,2608.3291,-1907.8698,3121.4716
12609,1261,decline,0.1000,2608.5653,-1907.8698,3121.7481
12610,1261,decline,-0.3000,2609.2015,-1907.8698,3122.4247
12611,1262,decline,0.1000,2609.4378,-1907.8698,3122.7013
12612,1262,decline,0.1000,2609.6740,-1907.8698,3122.9779
12613,1262,decline,0.1000,2609.9102,-1907.8698,3123.2545
12614,1262,decline,-0.3000,2610.5465,-1907.8698,3123.9311
12615,1262,decline,0.1000,2610.7827,-1907.8698,3124.2077
12616,1262,decline,-0.3000,2611.4189,-1907.8698,3124.8843
12617,1262,reciprocate,0.2000,2611.5552,-1908.0915,3124.8843
12618,1262,reciprocate,0.5000,2611.3914,-1908.6131,3124.8843
12619,1262,decline,0.1000,2611.6276,-1908.6131,3125.1608
12620,1262,decline,0.1000,2611.8639,-1908.6131,3125.4374
12621,1263,decline,-0.3000,2612.5001,-1908.6131,3126.1139
12622,1263,decline,-0.3000,2613.1363,-1908.6131,3126.7905
12623,1263,help,0.2000,2613.1363,-1908.8347,3126.9671
12624,1263,decline,0.1000,2613.3725,-1908.8347,3127.2436
12625,1263,reciprocate,0.5000,2613.2087,-1909.3564,3127.2436
12626,1263,decline,0.1000,2613.4449,-1909.3564,3127.5202
12627,1263,decline,0.1000,2613.6811,-1909.3564,3127.7969
12628,1263,help,0.2000,2613.6811,-1909.5780,3127.9735
12629,1263,decline,0.1000,2613.9172,-1909.5780,3128.2501
12630,1263,decline,0.1000,2614.1534,-1909.5780,3128.5268
12631,1264,help,0.2000,2614.1534,-1909.7996,3128.7034
12632,1264,decline,0.1000,2614.3895,-1909.7996,3128.9800
12633,1264,reciprocate,0.2000,2614.5256,-1910.0212,3128.9800
12634,1264,help,0.2000,2614.5256,-1910.2427,3129.1566
12635,1264,help,0.6000,2614.5256,-1910.8643,3128.9331
12636,1264,decline,0.1000,2614.7618,-1910.8643,3129.2096
12637,1264,help,0.6000,2614.7618,-1911.4859,3128.9861
12638,1264,decline,0.1000,2614.9980,-1911.4859,3129.2627
12639,1264,decline,0.1000,2615.2342,-1911.4859,3129.5392
12640,1264,reciprocate,0.5000,2615.0704,-1912.0074,3129.5392
12641,1265,decline,0.1000,2615.3067,-1912.0074,3129.8158
12642,1265,decline,-0.3000,2615.9429,-1912.0074,3130.4924
12643,1265,decline,0.1000,2616.1791,-1912.0074,3130.7690
12644,1265,reciprocate,0.2000,2616.3153,-1912.2289,3130.7690
12645,1265,reciprocate,0.5000,2616.1516,-1912.7504,3130.7690
12646,1265,reciprocate,0.2000,2616.2878,-1912.9720,3130.7690
12647,1265,decline,0.1000,2616.5240,-1912.9720,3131.0454
12648,1265,decline,0.1000,2616.7602,-1912.9720,3131.3219
12649,1265,help,0.2000,2616.7602,-1913.1934,3131.4984
12650,1265,help,0.6000,2616.7602,-1913.8149,3131.2748
12651,1266,help,0.2000,2616.7602,-1914.0364,3131.4513
12652,1266,help,0.2000,2616.7602,-1914.2579,3131.6277
12653,1266,decline,0.1000,2616.9964,-1914.2579,3131.9042
12654,1266,help,0.2000,2616.9964,-1914.4794,3132.0807
12655,1266,decline,0.1000,2617.2326,-1914.4794,3132.3571
12656,1266,reciprocate,0.5000,2617.0687,-1915.0009,3132.3571
12657,1266,help,0.6000,2617.0687,-1915.6223,3132.1337
12658,1266,decline,-0.3000,2617.7049,-1915.6223,3132.8102
12659,1266,help,0.2000,2617.7049,-1915.8438,3132.9867
12660,1266,reciprocate,0.5000,2617.5411,-1916.3653,3132.9867
12661,1267,decline,0.1000,2617.7773,-1916.3653,3133.2633
12662,1267,help,0.6000,2617.7773,-1916.9868,3133.0399
12663,1267,decline,-0.3000,2618.4136,-1916.9868,3133.7166
12664,1267,reciprocate,0.5000,2618.2498,-1917.5083,3133.7166
12665,1267,decline,-0.3000,2618.8861,-1917.5083,3134.3932
12666,1267,help,0.6000,2618.8861,-1918.1299,3134.1699
12667,1267,decline,0.1000,2619.1224,-1918.1299,3134.4466
12668,1267,decline,0.1000,2619.3587,-1918.1299,3134.7233
12669,1267,decline,-0.3000,2619.9951,-1918.1299,3135.4000
12670,1267,decline,0.1000,2620.2314,-1918.1299,3135.6767
12671,1268,help,0.2000,2620.2314,-1918.3514,3135.8533
12672,1268,decline,-0.3000,2620.8677,-1918.3514,3136.5300
12673,1268,help,0.2000,2620.8677,-1918.5730,3136.7067
12674,1268,help,0.2000,2620.8677,-1918.7946,3136.8834
12675,1268,decline,0.1000,2621.1039,-1918.7946,3137.1601
12676,1268,help,0.2000,2621.1039,-1919.0161,3137.3368
12677,1268,decline,0.1000,2621.3401,-1919.0161,3137.6135
12678,1268,help,0.6000,2621.3401,-1919.6377,3137.3901
12679,1268,decline,0.1000,2621.5763,-1919.6377,3137.6668
12680,1268,reciprocate,0.5000,2621.4126,-1920.1592,3137.6668
12681,1269,help,0.2000,2621.4126,-1920.3807,3137.8436
12682,1269,decline,0.1000,2621.6488,-1920.3807,3138.1203
12683,1269,help,0.2000,2621.6488,-1920.6023,3138.2971
12684,1269,reciprocate,0.2000,2621.7850,-1920.8238,3138.2971
12685,1269,help,0.2000,2621.7850,-1921.0453,3138.4738
12686,1269,decline,-0.3000,2622.4211,-1921.0453,3139.1504
12687,1269,help,0.2000,2622.4211,-1921.2668,3139.3271
12688,1269,help,0.6000,2622.4211,-1921.8884,3139.1037
12689,1269,decline,0.1000,2622.6573,-1921.8884,3139.3804
12690,1269,help,0.2000,2622.6573,-1922.1099,3139.5570
12691,1270,help,0.2000,2622.6573,-1922.3315,3139.7337
12692,1270,decline,0.1000,2622.8934,-1922.3315,3140.0103
12693,1270,help,0.2000,2622.8934,-1922.5530,3140.1870
12694,1270,reciprocate,0.5000,2622.7294,-1923.0745,3140.1870
12695,1270,decline,0.1000,2622.9655,-1923.0745,3140.4637
12696,1270,decline,-0.3000,2623.6016,-1923.0745,3141.1404
12697,1270,decline,-0.3000,2624.2376,-1923.0745,3141.8172
12698,1270,decline,-0.3000,2624.8737,-1923.0745,3142.4939
12699,1270,decline,-0.3000,2625.5097,-1923.0745,3143.1706
12700,1270,decline,0.1000,2625.7458,-1923.0745,3143.4473
12701,1271,decline,0.1000,2625.9818,-1923.0745,3143.7241
12702,1271,help,0.6000,2625.9818,-1923.6961,3143.5008
12703,1271,decline,-0.3000,2626.6180,-1923.6961,3144.1775
12704,1271,help,0.6000,2626.6180,-1924.3178,3143.9543
12705,1271,decline,0.1000,2626.8542,-1924.3178,3144.2310
12706,1271,decline,-0.3000,2627.4904,-1924.3178,3144.9077
12707,1271,decline,-0.3000,2628.1266,-1924.3178,3145.5844
12708,1271,help,0.2000,2628.1266,-1924.5395,3145.7612
12709,1271,reciprocate,0.5000,2627.9628,-1925.0612,3145.7612
12710,1271,help,0.2000,2627.9628,-1925.2829,3145.9380
12711,1272,help,0.2000,2627.9628,-1925.5047,3146.1148
12712,1272,help,0.2000,2627.9628,-1925.7264,3146.2916
12713,1272,decline,-0.3000,2628.5988,-1925.7264,3146.9684
12714,1272,help,0.2000,2628.5988,-1925.9481,3147.1452
12715,1272,decline,0.1000,2628.8348,-1925.9481,3147.4220
12716,1272,help,0.6000,2628.8348,-1926.5699,3147.1988
12717,1272,help,0.2000,2628.8348,-1926.7916,3147.3756
12718,1272,decline,-0.3000,2629.4709,-1926.7916,3148.0524
12719,1272,decline,0.1000,2629.7069,-1926.7916,3148.3292
12720,1272,help,0.2000,2629.7069,-1927.0134,3148.5060
12721,1273,decline,0.1000,2629.9429,-1927.0134,3148.7828
12722,1273,decline,-0.3000,2630.5790,-1927.0134,3149.4596
12723,1273,decline,0.1000,2630.8150,-1927.0134,3149.7364
12724,1273,decline,0.1000,2631.0510,-1927.0134,3150.0132
12725,1273,help,0.6000,2631.0510,-1927.6351,3149.7900
12726,1273,help,0.2000,2631.0510,-1927.8568,3149.9668
12727,1273,help,0.2000,2631.0510,-1928.0786,3150.1436
12728,1273,decline,0.1000,2631.2870,-1928.0786,3150.4204
12729,1273,reciprocate,0.2000,2631.4230,-1928.3003,3150.4204
12730,1273,decline,0.1000,2631.6590,-1928.3003,3150.6971
12731,1274,decline,-0.3000,2632.2950,-1928.3003,3151.3738
12732,1274,reciprocate,0.2000,2632.4310,-1928.5221,3151.3738
12733,1274,reciprocate,0.5000,2632.2671,-1929.0438,3151.3738
12734,1274,help,0.2000,2632.2671,-1929.2656,3151.5504
12735,1274,help,0.6000,2632.2671,-1929.8873,3151.3271
12736,1274,help,0.6000,2632.2671,-1930.5091,3151.1038
12737,1274,decline,0.1000,2632.5032,-1930.5091,3151.3804
12738,1274,decline,0.1000,2632.7393,-1930.5091,3151.6571
12739,1274,help,0.2000,2632.7393,-1930.7308,3151.8338
12740,1274,decline,-0.3000,2633.3754,-1930.7308,3152.5104
12741,1275,help,0.6000,2633.3754,-1931.3525,3152.2871
12742,1275,decline,-0.3000,2634.0115,-1931.3525,3152.9638
12743,1275,reciprocate,0.5000,2633.8477,-1931.8743,3152.9638
12744,1275,decline,0.1000,2634.0838,-1931.8743,3153.2405
12745,1275,reciprocate,0.2000,2634.2200,-1932.0961,3153.2405
12746,1275,decline,0.1000,2634.4562,-1932.0961,3153.5171
12747,1275,decline,0.1000,2634.6923,-1932.0961,3153.7937
12748,1275,help,0.2000,2634.6923,-1932.3179,3153.9704
12749,1275,reciprocate,0.5000,2634.5284,-1932.8396,3153.9704
12750,1275,decline,0.1000,2634.7646,-1932.8396,3154.2471
12751,1276,reciprocate,0.5000,2634.6007,-1933.3613,3154.2471
12752,1276,decline,0.1000,2634.8368,-1933.3613,3154.5239
12753,1276,decline,0.1000,2635.0729,-1933.3613,3154.8006
12754,1276,reciprocate,0.5000,2634.9090,-1933.8830,3154.8006
12755,1276,decline,-0.3000,2635.5451,-1933.8830,3155.4775
12756,1276,decline,0.1000,2635.7813,-1933.8830,3155.7543
12757,1276,reciprocate,0.5000,2635.6174,-1934.4047,3155.7543
12758,1276,help,0.2000,2635.6174,-1934.6265,3155.9313
12759,1276,help,0.6000,2635.6174,-1935.2482,3155.7082
12760,1276,reciprocate,0.2000,2635.7535,-1935.4699,3155.7082
12761,1277,decline,-0.3000,2636.3897,-1935.4699,3156.3850
12762,1277,help,0.6000,2636.3897,-1936.0916,3156.1618
12763,1277,help,0.6000,2636.3897,-1936.7134,3155.9387
12764,1277,help,0.6000,2636.3897,-1937.3351,3155.7155
12765,1277,help,0.2000,2636.3897,-1937.5569,3155.8923
12766,1277,help,0.2000,2636.3897,-1937.7787,3156.0691
12767,1277,decline,0.1000,2636.6260,-1937.7787,3156.3460
12768,1277,help,0.2000,2636.6260,-1938.0004,3156.5228
12769,1277,reciprocate,0.2000,2636.7622,-1938.2221,3156.5228
12770,1277,decline,0.1000,2636.9985,-1938.2221,3156.7995
12771,1278,decline,0.1000,2637.2348,-1938.2221,3157.0762
12772,1278,help,0.6000,2637.2348,-1938.8438,3156.8529
12773,1278,decline,-0.3000,2637.8711,-1938.8438,3157.5296
12774,1278,decline,0.1000,2638.1074,-1938.8438,3157.8063
12775,1278,decline,0.1000,2638.3438,-1938.8438,3158.0831
12776,1278,decline,0.1000,2638.5801,-1938.8438,3158.3598
12777,1278,decline,0.1000,2638.8164,-1938.8438,3158.6365
12778,1278,help,0.2000,2638.8164,-1939.0655,3158.8132
12779,1278,help,0.2000,2638.8164,-1939.2872,3158.9899
12780,1278,decline,0.1000,2639.0527,-1939.2872,3159.2666
12781,1279,decline,0.1000,2639.2889,-1939.2872,3159.5434
12782,1279,decline,0.1000,2639.5252,-1939.2872,3159.8201
12783,1279,decline,-0.3000,2640.1615,-1939.2872,3160.4968
12784,1279,reciprocate,0.5000,2639.9977,-1939.8089,3160.4968
12785,1279,decline,0.1000,2640.2340,-1939.8089,3160.7736
12786,1279,decline,0.1000,2640.4702,-1939.8089,3161.0504
12787,1279,decline,0.1000,2640.7065,-1939.8089,3161.3271
12788,1279,help,0.6000,2640.7065,-1940.4305,3161.1039
12789,1279,decline,0.1000,2640.9428,-1940.4305,3161.3807
12790,1279,decline,-0.3000,2641.5792,-1940.4305,3162.0575
12791,1280,help,0.6000,2641.5792,-1941.0521,3161.8343
12792,1280,decline,0.1000,2641.8156,-1941.0521,3162.1111
12793,1280,decline,0.1000,2642.0520,-1941.0521,3162.3879
12794,1280,decline,0.1000,2642.2884,-1941.0521,3162.6647
12795,1280,decline,0.1000,2642.5248,-1941.0521,3162.9415
12796,1280,reciprocate,0.5000,2642.3612,-1941.5737,3162.9415
12797,1280,decline,0.1000,2642.5976,-1941.5737,3163.2183
12798,1280,decline,-0.3000,2643.2340,-1941.5737,3163.8952
12799,1280,help,0.2000,2643.2340,-1941.7953,3164.0720
12800,1280,decline,0.1000,2643.4703,-1941.7953,3164.3489
12801,1281,help,0.2000,2643.4703,-1942.0168,3164.5258
12802,1281,reciprocate,0.5000,2643.3067,-1942.5384,3164.5258
12803,1281,decline,0.1000,2643.5430,-1942.5384,3164.8027
12804,1281,reciprocate,0.2000,2643.6793,-1942.7600,3164.8027
12805,1281,decline,0.1000,2643.9157,-1942.7600,3165.0795
12806,1281,decline,-0.3000,2644.5520,-1942.7600,3165.7564
12807,1281,decline,-0.3000,2645.1883,-1942.7600,3166.4332
12808,1281,help,0.2000,2645.1883,-1942.9816,3166.6100
12809,1281,reciprocate,0.5000,2645.0246,-1943.5032,3166.6100
12810,1281,reciprocate,0.5000,2644.8609,-1944.0248,3166.6100
12811,1282,decline,0.1000,2645.0972,-1944.0248,3166.8870
12812,1282,decline,0.1000,2645.3335,-1944.0248,3167.1640
12813,1282,decline,0.1000,2645.5698,-1944.0248,3167.4410
12814,1282,decline,0.1000,2645.8061,-1944.0248,3167.7179
12815,1282,help,0.2000,2645.8061,-1944.2464,3167.8949
12816,1282,decline,-0.3000,2646.4423,-1944.2464,3168.5719
12817,1282,reciprocate,0.2000,2646.5786,-1944.4680,3168.5719
12818,1282,decline,0.1000,2646.8148,-1944.4680,3168.8488
12819,1282,decline,0.1000,2647.0511,-1944.4680,3169.1256
12820,1282,decline,0.1000,2647.2873,-1944.4680,3169.4025
12821,1283,decline,0.1000,2647.5236,-1944.4680,3169.6794
12822,1283,decline,0.1000,2647.7598,-1944.4680,3169.9563
12823,1283,help,0.6000,2647.7598,-1945.0895,3169.7331
12824,1283,help,0.2000,2647.7598,-1945.3110,3169.9100
12825,1283,decline,0.1000,2647.9961,-1945.3110,3170.1869
12826,1283,decline,0.1000,2648.2324,-1945.3110,3170.4638
12827,1283,decline,-0.3000,2648.8687,-1945.3110,3171.1406
12828,1283,reciprocate,0.5000,2648.7050,-1945.8325,3171.1406
12829,1283,decline,0.1000,2648.9413,-1945.8325,3171.4176
12830,1283,reciprocate,0.2000,2649.0776,-1946.0540,3171.4176
12831,1284,help,0.2000,2649.0776,-1946.2755,3171.5944
12832,1284,help,0.6000,2649.0776,-1946.8970,3171.3713
12833,1284,help,0.2000,2649.0776,-1947.1185,3171.5481
12834,1284,decline,0.1000,2649.3138,-1947.1185,3171.8249
12835,1284,decline,0.1000,2649.5501,-1947.1185,3172.1018
12836,1284,decline,-0.3000,2650.1864,-1947.1185,3172.7786
12837,1284,decline,0.1000,2650.4227,-1947.1185,3173.0555
12838,1284,decline,-0.3000,2651.0590,-1947.1185,3173.7323
12839,1284,help,0.2000,2651.0590,-1947.3401,3173.9091
12840,1284,help,0.2000,2651.0590,-1947.5616,3174.0860
12841,1285,decline,0.1000,2651.2952,-1947.5616,3174.3628
12842,1285,help,0.6000,2651.2952,-1948.1831,3174.1397
12843,1285,help,0.2000,2651.2952,-1948.4046,3174.3165
12844,1285,reciprocate,0.5000,2651.1314,-1948.9261,3174.3165
12845,1285,decline,0.1000,2651.3677,-1948.9261,3174.5934
12846,1285,reciprocate,0.2000,2651.5039,-1949.1476,3174.5934
12847,1285,help,0.2000,2651.5039,-1949.3691,3174.7702
12848,1285,help,0.2000,2651.5039,-1949.5906,3174.9470
12849,1285,help,0.2000,2651.5039,-1949.8121,3175.1238
12850,1285,help,0.6000,2651.5039,-1950.4336,3174.9006
12851,1286,help,0.6000,2651.5039,-1951.0551,3174.6775
12852,1286,decline,-0.3000,2652.1402,-1951.0551,3175.3543
12853,1286,reciprocate,0.5000,2651.9765,-1951.5766,3175.3543
12854,1286,reciprocate,0.5000,2651.8128,-1952.0981,3175.3543
12855,1286,help,0.2000,2651.8128,-1952.3196,3175.5312
12856,1286,decline,-0.3000,2652.4490,-1952.3196,3176.2082
12857,1286,reciprocate,0.2000,2652.5852,-1952.5412,3176.2082
12858,1286,help,0.2000,2652.5852,-1952.7628,3176.3850
12859,1286,help,0.6000,2652.5852,-1953.3843,3176.1619
12860,1286,decline,0.1000,2652.8215,-1953.3843,3176.4387
12861,1287,decline,0.1000,2653.0578,-1953.3843,3176.7156
12862,1287,decline,0.1000,2653.2941,-1953.3843,3176.9924
12863,1287,decline,0.1000,2653.5304,-1953.3843,3177.2693
12864,1287,decline,-0.3000,2654.1666,-1953.3843,3177.9461
12865,1287,decline,-0.3000,2654.8029,-1953.3843,3178.6230
12866,1287,decline,0.1000,2655.0392,-1953.3843,3178.8998
12867,1287,help,0.2000,2655.0392,-1953.6059,3179.0767
12868,1287,decline,0.1000,2655.2754,-1953.6059,3179.3535
12869,1287,decline,0.1000,2655.5117,-1953.6059,3179.6304
12870,1287,decline,0.1000,2655.7479,-1953.6059,3179.9072
12871,1288,decline,-0.3000,2656.3841,-1953.6059,3180.5841
12872,1288,decline,0.1000,2656.6204,-1953.6059,3180.8609
12873,1288,decline,0.1000,2656.8566,-1953.6059,3181.1378
12874,1288,help,0.2000,2656.8566,-1953.8274,3181.3146
12875,1288,decline,-0.3000,2657.4928,-1953.8274,3181.9915
12876,1288,decline,0.1000,2657.7290,-1953.8274,3182.2683
12877,1288,decline,0.1000,2657.9652,-1953.8274,3182.5452
12878,1288,decline,0.1000,2658.2014,-1953.8274,3182.8220
12879,1288,help,0.2000,2658.2014,-1954.0489,3182.9989
12880,1288,decline,0.1000,2658.4376,-1954.0489,3183.2757
12881,1289,help,0.2000,2658.4376,-1954.2704,3183.4526
12882,1289,decline,0.1000,2658.6737,-1954.2704,3183.7294
12883,1289,decline,0.1000,2658.9098,-1954.2704,3184.0063
12884,1289,decline,0.1000,2659.1460,-1954.2704,3184.2831
12885,1289,help,0.2000,2659.1460,-1954.4919,3184.4600
12886,1289,reciprocate,0.2000,2659.2820,-1954.7133,3184.4600
12887,1289,decline,-0.3000,2659.9181,-1954.7133,3185.1367
12888,1289,reciprocate,0.5000,2659.7542,-1955.2348,3185.1367
12889,1289,decline,0.1000,2659.9903,-1955.2348,3185.4135
12890,1289,decline,-0.3000,2660.6264,-1955.2348,3186.0903
12891,1290,help,0.2000,2660.6264,-1955.4563,3186.2672
12892,1290,help,0.2000,2660.6264,-1955.6778,3186.4440
12893,1290,decline,-0.3000,2661.2624,-1955.6778,3187.1208
12894,1290,decline,0.1000,2661.4984,-1955.6778,3187.3976
12895,1290,decline,0.1000,2661.7344,-1955.6778,3187.6744
12896,1290,decline,0.1000,2661.9704,-1955.6778,3187.9512
12897,1290,help,0.2000,2661.9704,-1955.8993,3188.1281
12898,1290,decline,0.1000,2662.2064,-1955.8993,3188.4049
12899,1290,help,0.2000,2662.2064,-1956.1207,3188.5817
12900,1290,help,0.2000,2662.2064,-1956.3422,3188.7585
12901,1291,reciprocate,0.2000,2662.3423,-1956.5637,3188.7585
12902,1291,decline,-0.3000,2662.9782,-1956.5637,3189.4352
12903,1291,decline,0.1000,2663.2141,-1956.5637,3189.7119
12904,1291,help,0.2000,2663.2141,-1956.7852,3189.8887
12905,1291,reciprocate,0.2000,2663.3500,-1957.0067,3189.8887
12906,1291,decline,-0.3000,2663.9859,-1957.0067,3190.5653
12907,1291,help,0.6000,2663.9859,-1957.6282,3190.3419
12908,1291,decline,0.1000,2664.2218,-1957.6282,3190.6185
12909,1291,decline,0.1000,2664.4577,-1957.6282,3190.8951
12910,1291,decline,0.1000,2664.6937,-1957.6282,3191.1717
12911,1292,help,0.6000,2664.6937,-1958.2497,3190.9483
12912,1292,decline,0.1000,2664.9297,-1958.2497,3191.2249
12913,1292,decline,-0.3000,2665.5657,-1958.2497,3191.9015
12914,1292,help,0.2000,2665.5657,-1958.4712,3192.0781
12915,1292,decline,-0.3000,2666.2016,-1958.4712,3192.7547
12916,1292,decline,-0.3000,2666.8376,-1958.4712,3193.4313
12917,1292,decline,0.1000,2667.0736,-1958.4712,3193.7079
12918,1292,decline,0.1000,2667.3096,-1958.4712,3193.9845
12919,1292,decline,0.1000,2667.5455,-1958.4712,3194.2612
12920,1292,decline,0.1000,2667.7815,-1958.4712,3194.5378
12921,1293,reciprocate,0.5000,2667.6175,-1958.9927,3194.5378
12922,1293,decline,0.1000,2667.8534,-1958.9927,3194.8144
12923,1293,decline,0.1000,2668.0894,-1958.9927,3195.0911
12924,1293,decline,-0.3000,2668.7254,-1958.9927,3195.7678
12925,1293,help,0.6000,2668.7254,-1959.6142,3195.5445
12926,1293,decline,-0.3000,2669.3614,-1959.6142,3196.2212
12927,1293,help,0.2000,2669.3614,-1959.8357,3196.3978
12928,1293,decline,-0.3000,2669.9974,-1959.8357,3197.0745
12929,1293,help,0.6000,2669.9974,-1960.4573,3196.8512
12930,1293,decline,0.1000,2670.2335,-1960.4573,3197.1279
12931,1294,decline,0.1000,2670.4696,-1960.4573,3197.4046
12932,1294,help,0.2000,2670.4696,-1960.6789,3197.5812
12933,1294,help,0.2000,2670.4696,-1960.9004,3197.7579
12934,1294,decline,0.1000,2670.7056,-1960.9004,3198.0346
12935,1294,reciprocate,0.5000,2670.5416,-1961.4220,3198.0346
12936,1294,decline,0.1000,2670.7776,-1961.4220,3198.3114
12937,1294,decline,-0.3000,2671.4136,-1961.4220,3198.9881
12938,1294,decline,0.1000,2671.6496,-1961.4220,3199.2649
12939,1294,help,0.6000,2671.6496,-1962.0435,3199.0416
12940,1294,help,0.2000,2671.6496,-1962.2651,3199.2184
12941,1295,reciprocate,0.5000,2671.4857,-1962.7866,3199.2184
12942,1295,decline,0.1000,2671.7217,-1962.7866,3199.4952
12943,1295,help,0.2000,2671.7217,-1963.0081,3199.6720
12944,1295,help,0.2000,2671.7217,-1963.2297,3199.8489
12945,1295,help,0.6000,2671.7217,-1963.8512,3199.6257
12946,1295,decline,0.1000,2671.9577,-1963.8512,3199.9025
12947,1295,help,0.2000,2671.9577,-1964.0727,3200.0793
12948,1295,decline,0.1000,2672.1937,-1964.0727,3200.3562
12949,1295,decline,-0.3000,2672.8297,-1964.0727,3201.0330
12950,1295,help,0.6000,2672.8297,-1964.6943,3200.8098
12951,1296,decline,-0.3000,2673.4658,-1964.6943,3201.4866
12952,1296,help,0.2000,2673.4658,-1964.9158,3201.6635
12953,1296,help,0.6000,2673.4658,-1965.5374,3201.4403
12954,1296,decline,0.1000,2673.7019,-1965.5374,3201.7171
12955,1296,reciprocate,0.5000,2673.5380,-1966.0589,3201.7171
